First Name,Last Name,Age,Sex
Anthony,Stevens,44,LGBT
Dennis,Greathouse,28,LGBT
Marjorie,Waites,51,F
Tami,Gregory,66,M
Carl,Flott,143,M
Ronald,Wakefield,48,LGBT
Karen,Moore,59,LGBT
Ruby,Early,68,LGBT
Celia,Wilbanks,67,LGBT
Michael,Gibson,51,M
Gregorio,Hoffman,48,M
Patrick,Bennett,50,LGBT
Thomas,Chapman,63,M
Minnie,Jordan,41,LGBT
Travis,Almanzar,44,M
Wendy,Huddleston,134,LGBT
Ardath,Gaver,3,LGBT
Minh,Brown,55,M
Steven,Wright,28,LGBT
David,Correa,52,M
Joel,Jones,59,F
Tamara,Robinson,58,F
Wade,Wilson,45,LGBT
Erica,Martin,20,M
Jacqueline,Owczarzak,197,F
Billie,Brewer,191,M
Doris,Ross,36,M
Cathy,Wright,66,LGBT
Rafael,Clark,67,F
William,Oakley,23,LGBT
Craig,Miller,25,LGBT
Jennifer,Flores,26,M
Ethel,Harris,49,F
Frederick,Meidinger,18,LGBT
Helen,Berrios,68,Not Defined
Michael,Giles,108,Not Defined
Florence,Garica,3,F
Brent,Grossman,14,LGBT
Dean,Delatrinidad,58,M
Lula,Patterson,42,F
Carrie,Mihelich,142,LGBT
Irene,Kinkel,50,F
Darlene,Tinsley,69,LGBT
Nancy,Kolling,41,LGBT
Peter,Blocker,43,LGBT
Gary,Thibault,14,M
Bradley,Kotas,43,M
April,Lee,57,LGBT
Robert,Osdoba,60,F
Loretta,Montes,25,LGBT
Joseph,Allen,40,LGBT
Joseph,Wright,56,LGBT
Sally,Kann,59,F
Nichole,Santamaria,52,M
Jose,Lopez,89,LGBT
Diane,Millan,20,Not Defined
Teresa,Garcia,34,F
Rene,Burns,111,M
Kevin,Burks,67,Not Defined
Richard,Abercrombie,51,M
Marquetta,Smith,39,Not Defined
Alan,Melcher,3,F
Roy,Stewart,42,M
Theresa,Callen,42,LGBT
Emily,Laverty,5,Not Defined
Ginny,Simson,184,M
Neil,Bowers,60,M
Robert,Johnson,83,M
Charles,Byrd,43,M
Josh,Wolfe,36,F
Raymond,Williams,66,F
Victoria,Charles,36,LGBT
Pedro,Gonzales,20,F
Magdalena,Chapman,88,Not Defined
Raymond,Ramgel,184,M
Tyrone,Jackson,38,LGBT
Luann,Yother,71,M
Rosemary,Beedle,37,M
Clifford,Nollman,31,F
Mary,Hill,10,F
Anthony,Black,28,LGBT
Alfredo,Owen,10,LGBT
Sylvia,Pierre,38,F
Randal,Kruse,35,LGBT
Winnifred,Box,193,F
Sheilah,Palmer,49,LGBT
Eric,Cloutier,188,M
Kathy,Guillette,91,F
Jesus,Karam,46,F
Tommy,Cortes,122,LGBT
David,Cotton,67,LGBT
Travis,Valencia,107,M
Christian,Castro,53,M
Shelton,Young,37,Not Defined
James,Reyes,196,M
Kurt,Morgan,38,M
Janell,Weiss,184,LGBT
Rachel,Trammell,53,F
Vanessa,Hines,2,F
Charles,Nelson,150,M
Larry,Lam,58,F
Dan,Batey,25,LGBT
Donnie,Ortiz,47,LGBT
Maria,Zepp,30,LGBT
Rene,Hilbert,58,F
Joseph,Ziler,41,F
Joshua,Woodson,30,LGBT
Constance,Baxley,65,F
Robert,Bussen,52,M
William,Kline,30,LGBT
Sherry,Reeder,167,M
Jayme,Alva,40,LGBT
Scotty,Williams,42,LGBT
Ingrid,Duty,70,M
Sharon,Tobin,5,LGBT
James,Mason,47,F
Mary,Conn,63,M
John,Arguellez,35,F
Ralph,Honey,20,Not Defined
Kristen,Evans,68,M
Teresa,Huerta,56,M
Byron,Carr,31,M
Elaine,Coley,61,LGBT
Stephanie,White,45,LGBT
Concetta,Gardner,38,F
James,Shaw,55,LGBT
Alison,Peres,70,F
Robyn,Galvan,62,LGBT
Wayne,Chidester,57,F
Andrew,Taylor,51,Not Defined
Jim,Justice,149,LGBT
Johnnie,Robinson,68,LGBT
Shauna,Clark,51,LGBT
Santiago,Kirschman,55,F
Alvaro,Conn,66,Not Defined
Arthur,Hale,26,LGBT
Terry,Hamm,60,M
Audrey,Grajeda,19,LGBT
Alvin,Hopkins,197,F
Walter,Garcia,36,F
Luis,Nicholson,30,F
James,Dewispelaere,20,M
Paul,Alamilla,20,Not Defined
Cindy,Lee,59,F
Pat,Rutledge,19,M
Walter,Roux,29,M
Michael,Farrell,69,F
Robert,Smith,61,Not Defined
Richard,Newton,21,F
Neil,Thomas,36,LGBT
Linda,Green,54,M
Freda,Mayton,18,M
Tawnya,Dunn,98,F
Kate,Palmer,67,M
Savanna,Bryant,39,M
Gladys,Brochu,55,F
Edward,Wilson,59,M
Carol,Calhoun,113,M
Sylvia,Fisher,68,F
Christopher,Conley,149,F
Minerva,Erps,4,M
Patricia,Bronn,8,M
Aaron,Amelung,34,M
Russel,Quintero,49,Not Defined
Carl,Raso,68,LGBT
Clyde,Deleone,64,M
Johnnie,Juran,8,LGBT
Elizabeth,Herndon,12,M
Katie,Kennedy,62,LGBT
Julie,Baker,63,F
Stephanie,Rayner,10,F
Jose,Moore,65,F
Harry,Swann,51,M
Rodney,Birdwell,52,LGBT
Laura,Ell,14,LGBT
Maida,Castro,48,LGBT
Ernest,Gurley,197,F
Michael,Frederick,37,Not Defined
William,Lichty,168,LGBT
Billie,Myers,184,LGBT
Anita,Wolcott,19,LGBT
Theresa,Patter,64,M
Heather,Holcombe,41,LGBT
Richard,Player,61,M
Thomas,Anderson,57,LGBT
Rex,Clark,69,M
Erik,Franklin,52,M
Joyce,Spear,27,F
Carmel,Bowers,65,M
Michelle,Roberts,39,Not Defined
Joel,Wiker,47,F
John,Stanton,25,LGBT
Eulalia,Lowe,42,M
Heather,Warbritton,64,M
Dina,Lowther,31,M
Steven,Rios,60,F
Daniela,Young,54,LGBT
Paul,Hamm,91,M
Ashley,Thomas,46,F
Debbie,Clark,58,F
Joseph,Ashworth,53,M
Brandon,Graham,7,LGBT
Deborah,Tarleton,59,LGBT
Ross,Mashak,20,M
Craig,Curren,12,M
Terry,Elliott,44,Not Defined
Michael,Hamilton,44,F
Douglas,Pesso,49,LGBT
Kala,Young,48,LGBT
Edward,Kosky,20,M
Edna,Roberts,53,Not Defined
Eloy,Nightingale,26,F
Joel,Wageman,41,M
Eric,Koppenhaver,37,M
Gladys,Wise,69,LGBT
Denise,Hill,69,M
Carolyn,Curtis,62,LGBT
Donna,Herndon,35,LGBT
Dana,Campos,18,Not Defined
Katherine,Painter,20,LGBT
Lynn,Harris,63,LGBT
Stan,Lazar,43,F
Robert,Gardner,54,M
Ruby,Alexander,76,LGBT
Vanna,Cohen,23,LGBT
Teri,Niles,56,F
Andrew,Schrecongost,140,F
Lila,Thomasson,29,M
Matthew,Leclair,10,M
Tasha,Morales,161,LGBT
Troy,Corrente,60,M
Carol,Clark,74,M
Kristel,Ayers,66,F
Delores,Pritchard,65,M
Brian,Burr,8,LGBT
Darcel,Wilson,39,F
Daniel,Dana,49,F
Lee,Penwell,45,LGBT
Richard,Countryman,51,M
Danny,Mcmurray,19,F
Chris,Johnson,145,F
Beverly,Delarosa,25,F
Brandon,Mckemie,69,M
Gerald,Puckett,113,F
Donald,Mccaw,17,LGBT
Mary,Benedetto,41,M
Aaron,Quintero,19,M
Velma,Clark,58,LGBT
Lois,Krupa,46,M
Gary,Farley,8,F
Clara,King,42,F
Roger,Hood,14,LGBT
Steven,Knight,68,F
Martin,Jones,33,M
Alvaro,Mistretta,18,LGBT
John,Webster,62,M
Jared,Fitzpatrick,13,M
Peggy,Jurczyk,35,M
Lewis,Murphy,50,LGBT
Anne,Flores,16,M
Janis,Harper,33,LGBT
Bette,Watt,4,F
Wilma,Ames,36,M
Carlos,Cancilla,53,M
Eilene,Johnson,46,F
Heather,Garcia,39,LGBT
Vicki,Shurtleff,36,M
Evonne,Ransom,53,F
Scott,Williams,153,F
Robert,Kaneta,22,M
Despina,Gordon,42,M
Terry,Harding,59,F
Daniel,Stever,39,Not Defined
Bill,Gooden,23,M
Ruth,Heikes,54,M
Velma,Mcglothlin,61,F
Kenneth,Butler,38,LGBT
Jackie,Randall,60,Not Defined
Robert,Chaney,59,LGBT
Carl,Thompson,23,M
Donna,Gajeski,33,LGBT
Gary,Bidwell,4,M
Pierre,Ontiveros,33,LGBT
Mildred,Storey,13,M
Novella,Zepeda,47,M
Corey,Snow,68,LGBT
Thomas,Slusher,65,M
Richard,Smith,103,F
Rufus,Elliott,52,LGBT
Paul,Bartkowiak,28,F
Judith,Sell,18,M
Marc,Schreiner,38,M
Christine,Mayo,27,M
Daniel,Marsh,67,F
George,Ramos,52,F
Harry,Laperouse,48,M
Nichole,Swink,58,LGBT
Richard,Carlo,65,M
Dannie,Pearl,132,M
Erma,Epps,16,Not Defined
George,Williams,20,M
Serena,Smith,35,M
Barbara,Scott,14,M
Christie,Lawrence,84,M
Janie,Battle,31,Not Defined
Steven,Reid,11,LGBT
Clara,Nguyen,34,F
Laurel,Abruzzino,60,F
Santos,Nordstrom,59,LGBT
Gregory,Dotson,68,F
Joann,Green,36,F
Peggy,Mcbride,47,LGBT
Larry,Baker,180,M
Johnny,Mitchell,2,LGBT
Betty,Ferraraccio,107,LGBT
Michael,Reibert,62,LGBT
Delores,Cerverizzo,43,F
John,Vela,62,M
Adriana,Stewart,65,LGBT
Victor,Wooden,7,Not Defined
Tom,Horne,39,Not Defined
Matthew,Ramirez,55,LGBT
James,Hill,38,LGBT
Donna,Hale,68,Not Defined
Eric,Flowers,35,F
Ruth,King,22,M
Judy,Biffle,23,F
Marco,Sampsell,48,M
Corey,Purifoy,68,F
Glenn,Barwick,32,F
Rafael,Nordhoff,13,F
Berenice,Frieden,39,LGBT
Glenn,Collins,43,F
Irma,Murphy,47,M
Steven,Anderson,23,M
Kathryn,Scott,10,Not Defined
Beverly,James,24,M
Michael,Smalley,69,Not Defined
Drusilla,Costain,45,F
Julia,Taylor,35,Not Defined
Sarah,Hicks,52,F
Linda,Ankrom,28,F
Maureen,Miller,27,F
Marianne,Moreno,48,M
Robert,Gray,15,LGBT
Richard,Hines,185,Not Defined
Joseph,Bigler,133,LGBT
Sandra,Arevalo,1,LGBT
Carol,Mayher,61,F
Michael,Taylor,23,F
Diane,Converse,66,F
Jennifer,Caul,138,LGBT
Alfonzo,Washington,52,M
Kenneth,Wood,38,LGBT
John,Saccucci,11,F
Amanda,Garner,27,F
Bradley,Miyake,24,F
Josh,Nelson,142,LGBT
James,Lucas,173,Not Defined
Chet,Pruiett,21,M
Michael,Hyde,59,LGBT
Kathleen,Goudreau,57,M
Millicent,Jock,56,Not Defined
Latosha,Ingram,22,LGBT
Laura,Feaster,70,Not Defined
Clark,Tate,60,F
Eufemia,Jones,61,M
Bruce,Gupton,46,LGBT
Addie,Turner,26,F
Elizebeth,Wrenn,5,LGBT
Bernadine,Anna,60,F
John,Roach,57,LGBT
Anita,Givens,48,Not Defined
Delia,Ritchie,120,F
Nelly,Gremo,41,F
Kitty,Emig,51,LGBT
Janie,Leandro,70,F
Therese,Gaston,99,LGBT
Elizabeth,Smith,27,M
Tammy,Snider,21,F
Brian,Scherer,38,LGBT
Randolph,Ramsey,33,M
David,Maddox,55,M
Mildred,Visher,3,M
Werner,Rogan,4,LGBT
Richard,Reed,18,Not Defined
Glen,Valdez,38,LGBT
Tawnya,Ferreira,65,M
Betty,Williams,33,LGBT
Joy,Cushing,24,LGBT
Deana,Finney,32,M
Cheryl,Smith,60,F
Tracy,Pettry,27,M
Mack,Nash,44,F
Kathleen,Hysmith,4,M
Joanne,Robinson,28,Not Defined
Michelle,Smith,66,F
Gary,Pastorin,141,M
Gary,Alston,31,F
Tiffany,Woolsey,53,LGBT
Sharon,Ellis,45,M
Mark,Riley,67,M
Frances,Guzman,41,F
Peter,Laban,136,LGBT
Sharon,Light,146,Not Defined
Ida,Adams,3,LGBT
James,Fish,7,LGBT
Kandi,Brooks,164,LGBT
Patricia,Washington,171,F
Hilda,Clement,62,Not Defined
Donald,Sherrill,59,M
Evelyn,Lopez,23,Not Defined
Latasha,Holley,23,LGBT
Marylin,Threatt,11,F
Robert,Lopez,26,M
Gerald,Smith,51,M
Scott,Coggins,23,F
Sabrina,Vonholt,181,F
Brent,Strawbridge,30,M
Edward,Hayes,16,LGBT
Judith,Proper,10,LGBT
Barbara,Krammes,12,F
Mary,Koehler,56,M
Patricia,Taylor,63,LGBT
James,Ivey,63,LGBT
Judy,Reitz,37,LGBT
Corinne,Valdovinos,49,M
Ellen,Gentner,13,LGBT
Patrick,Copeland,66,M
Dorothy,Beckham,111,M
Rafaela,Luttrell,59,Not Defined
Maria,Rodger,49,M
Jim,Mcclurg,84,M
Eleanor,Hamilton,51,M
Jeannette,Gunnoe,47,M
Margaret,Rosas,31,LGBT
Jason,Jackson,11,M
Chester,Stanley,39,LGBT
Kirby,Brashier,67,F
Jonathan,Johnson,52,M
David,Smith,34,Not Defined
Joann,Carter,50,M
Paul,Dillon,43,F
Micheal,Hernandez,4,Not Defined
Peter,Vansice,54,Not Defined
Howard,Rodenberger,58,M
Courtney,Williams,123,F
Ruth,Quintanar,112,F
Chris,Saul,26,LGBT
Jenna,Jones,2,M
Kevin,Pemberton,60,Not Defined
Janie,Downing,106,F
Marlene,Gilley,61,M
Warren,Banning,64,M
Joanne,Oliver,33,M
Judith,Lamm,25,M
Colin,Stinson,50,F
Naomi,Humbert,50,LGBT
James,Vandusen,48,F
Lola,Ferreira,82,LGBT
Vern,Danielson,46,F
Mary,Johnson,33,M
Tammy,Gonzales,134,M
Brittney,Dunn,36,M
Anne,Billiot,37,M
Ann,Bauer,64,F
Scott,Schwab,61,LGBT
Edith,Cvetkovic,2,M
Ariel,Tran,31,F
Ruby,Sykora,18,F
Janis,Mitchell,11,LGBT
Jewell,Loehr,45,M
Mary,Poole,166,M
Joann,Grant,23,F
Lisa,Jackson,39,M
Jose,Clements,23,M
Bobby,Burr,199,M
George,Rollins,21,F
Mary,Painter,62,F
John,Solomon,47,LGBT
Jackie,Sumners,14,F
Katy,Henderson,45,M
Angela,Iozzi,40,Not Defined
Velia,Green,33,Not Defined
Lisa,Mendoza,65,LGBT
Walter,Traver,29,M
Virginia,Herrera,61,M
Stanley,Vanover,3,LGBT
Matt,Parr,50,F
Jose,Rangel,31,LGBT
William,Bradway,15,M
Sarah,Hinton,26,F
Martha,Dunigan,34,LGBT
Raymond,Wright,28,LGBT
Matthew,Dunne,27,M
Jeffrey,Spicher,54,F
Karl,Howard,50,M
Cory,Massart,45,M
Jessie,Walton,59,Not Defined
Rosie,Howard,52,LGBT
Heather,Gordon,105,M
Kristin,Renwick,13,M
John,Haley,35,LGBT
Dana,Han,24,M
Michael,Geno,33,M
Mathew,Vasquez,59,F
Charles,Chapman,26,Not Defined
Tommy,Duvall,50,LGBT
Nancy,Burns,60,M
Cecil,Duncan,18,M
Dianne,Gallup,19,Not Defined
Elaine,Brannon,65,M
Bruce,Drewes,62,LGBT
Jackie,Eggleston,47,LGBT
Robert,Rusk,31,M
Teresa,Harjo,63,F
Leonard,Delgado,31,M
Jesus,Pagani,32,Not Defined
Corine,Pedersen,21,F
Tamara,Johnson,64,M
Richard,Tillman,20,LGBT
Stacey,Mayer,50,LGBT
Stephen,Orrick,5,M
Rebecca,Horton,2,LGBT
Jason,Oshita,68,F
Robert,Durden,37,F
Tommy,Harris,39,LGBT
John,Hooser,4,F
Travis,Anderson,46,M
Lucille,Diaz,18,M
Robert,Mcginnis,54,LGBT
Jennifer,Marshall,47,LGBT
Jennifer,Butt,59,LGBT
Evelyn,Hayes,68,F
Judith,Baker,62,M
Mary,Sorrell,46,F
Karen,Barkhimer,5,LGBT
Jennifer,Moss,3,M
Susan,Tanguay,50,M
Kathryn,Logan,19,Not Defined
Mary,Snow,35,F
Diana,Wilson,27,LGBT
Annette,Ring,63,LGBT
Mary,Alvarado,29,M
Richard,Narvaez,31,Not Defined
Jennifer,Goodman,60,M
Matthew,Raglin,57,M
James,Lavallee,8,Not Defined
Lois,Morris,45,M
Robert,Mcgehee,52,F
Archie,Evans,100,F
Kenneth,Looney,59,F
William,Sinclair,27,F
Willie,Abrams,11,M
Louis,Flynn,35,M
Fidel,Rozon,170,LGBT
Eleanore,Espino,40,F
Chad,Kirk,48,F
Nancy,Mcnett,36,F
Paul,Skinner,20,F
Letha,Tanner,132,M
James,Wilson,147,M
Edith,Hadley,35,F
Thomas,Chung,132,Not Defined
Rodney,Patel,41,M
Kenneth,Deangelis,55,F
Denise,Merrell,19,LGBT
Rosalie,Lawson,38,F
Danny,Blake,66,LGBT
Willie,Bean,58,M
Kevin,Williams,32,Not Defined
Lulu,Vandiford,22,LGBT
Ronald,Schnoor,20,LGBT
Herman,Quimby,23,Not Defined
Alysia,Pagani,51,F
Bonnie,Piercy,63,Not Defined
Kay,Windmeyer,20,F
Kevin,Said,58,F
Sharon,Jones,16,F
Hector,Hernandez,52,F
Nancy,Hicks,39,M
Ray,Patton,57,LGBT
Patricia,Roberts,37,LGBT
Linda,Formella,63,LGBT
Mildred,Owston,165,M
Rene,Commander,28,F
Kelly,Heppler,37,F
Eloise,Cross,42,F
Hazel,Ernest,50,LGBT
Theodore,Walton,17,F
Maria,Petrie,10,LGBT
Edward,Wilson,64,F
Diane,Givens,25,F
Linda,Snow,24,LGBT
Karen,Lee,46,LGBT
Alfred,Ferguson,7,Not Defined
Zachary,Luke,65,LGBT
Richard,Rice,69,F
Ann,Lunsford,22,M
Franklin,Cortes,19,F
Helen,Pratt,70,LGBT
Bruce,Stone,4,LGBT
Albert,Chan,68,LGBT
Ruth,Stacy,48,LGBT
Barbara,Beane,32,M
Billy,Reyes,35,M
Brett,Williamson,62,F
Joann,George,60,F
Linda,Bryan,21,M
Thomas,Mcfarland,42,LGBT
Betty,Alston,55,M
Jacqueline,Swanson,108,Not Defined
Patricia,Livingston,8,LGBT
Justin,Griggs,77,F
Theresa,Howard,18,Not Defined
Leroy,Mcpeake,38,LGBT
Jean,Woodard,54,LGBT
Patricia,Garner,1,F
Virginia,Shuler,39,F
Pablo,Faycurry,56,LGBT
Daniel,Emery,38,M
William,Maddox,47,LGBT
Richard,Toney,50,F
Susan,Hutchins,65,F
Pedro,Collins,9,M
Carlos,Waitman,10,LGBT
Barbara,Kenney,7,F
Kim,Medlock,37,M
Homer,Rosario,63,LGBT
Ryan,Mcdonald,5,Not Defined
Romeo,Fuller,13,LGBT
Janet,Duty,35,M
Mike,Sorenson,57,F
Marcy,Schroeder,66,F
Stanley,Fisher,45,M
David,Turner,53,F
Beatrice,Abbott,118,Not Defined
Arthur,Baker,180,F
Leonard,Watts,49,LGBT
Judith,Stammer,138,F
Sue,Rhead,16,F
Liza,Mandeville,64,M
John,Acosta,11,F
Beverly,Washington,46,LGBT
Steve,Clark,33,LGBT
Alvin,Kezar,65,M
Luis,Boyd,46,LGBT
Clarence,Archibald,17,F
Mallory,Davis,70,F
Jack,Swope,32,F
Brett,Dutra,68,F
Edwin,Gordon,36,F
Elizabeth,Craig,27,F
April,Lowell,39,Not Defined
Sarah,Snider,71,F
Ryan,Morehouse,169,LGBT
Patricia,Ruiz,144,M
Lowell,Barrett,53,LGBT
Henry,Penn,21,F
Tracey,Rodriguez,22,LGBT
Kevin,Goode,67,F
Willard,Wallace,26,LGBT
John,Suarez,70,LGBT
Jacob,Bursley,49,M
Nancy,Heater,32,M
Tracy,Mosley,35,F
Jimmy,Skelton,4,M
Colleen,Press,94,M
Susan,Delgado,65,M
Phyllis,Williams,54,M
Robert,Serrano,58,F
Steve,Tugwell,30,M
Gary,Blanchard,182,F
Ronnie,Debernardi,54,LGBT
Ruth,Marnell,32,LGBT
Nick,Wagner,64,M
George,Berends,55,LGBT
Gary,Long,27,M
Brent,Krokos,5,F
Mark,Underwood,57,Not Defined
Mallie,Rodriguez,64,F
Grady,Pennell,25,F
Jeffrey,Huckaby,25,F
Stephen,Mercado,45,LGBT
Joseph,Sims,94,LGBT
Ngoc,Brady,64,F
Brandon,Barnett,11,M
Tiffany,Welch,158,M
Andrea,Brown,40,F
Annis,Smith,19,M
Cody,Berry,13,M
Carl,Tighe,55,LGBT
Lisa,Short,19,M
Virginia,Keith,2,Not Defined
Tomas,Hill,45,F
Booker,Perine,53,M
Jodi,Barnes,156,Not Defined
Sandra,Clark,50,LGBT
Robert,Holderfield,50,F
Margaret,Patterson,24,LGBT
Jack,Mcauliffe,34,LGBT
Mark,Namm,12,LGBT
Audrey,Davis,60,LGBT
Florine,Tiburcio,28,M
Rhonda,Pack,26,F
Rose,Moore,41,LGBT
Joe,Felix,49,F
Rose,Bryant,43,F
Jerry,Wahba,20,Not Defined
Opal,Rexford,28,F
Barrie,Munguia,19,F
Jill,Porter,33,M
James,Carmack,12,LGBT
Linda,Guevara,163,M
Kenneth,Jones,27,M
Tanya,Vrablic,24,F
Brenda,Kloster,143,M
Helen,Kroon,3,LGBT
Tom,Harper,61,Not Defined
Erin,Mori,64,F
Samuel,Leblanc,43,M
Shannon,Bass,38,LGBT
Larry,Thomas,52,M
Leona,Purcell,41,LGBT
Justin,Alcorn,62,LGBT
Eddie,Lawrence,52,M
Gerald,Padilla,22,M
Brenda,Roley,26,LGBT
Joann,Padmore,147,F
Judy,Morgan,114,M
Sanford,Mcnab,24,F
Adam,Gunter,47,LGBT
Henry,Munson,62,F
Lakesha,Gray,67,F
Angela,Olsen,52,F
Leo,Wojcik,50,F
Carole,Knight,46,F
Rose,Malick,60,M
Michael,Foust,19,M
Christopher,Matta,48,F
David,Tubbs,26,LGBT
Rhonda,Thomas,38,LGBT
Mathew,Jenson,32,F
Nicole,Kubica,42,Not Defined
Nichole,Stanley,30,F
Wanda,Delrio,31,M
Jose,Jones,36,F
Robert,Reece,185,Not Defined
Kathryne,Gallardo,35,LGBT
Matthew,King,13,M
Jack,Smith,35,M
Diane,Jay,23,F
Donald,Koelling,48,F
Marjorie,Kwiecien,53,LGBT
John,Horth,42,LGBT
Tommy,Mohan,64,M
Dale,Yoshina,53,F
David,Diehl,56,M
Judy,Okajima,36,M
Richard,Vessar,49,F
Robert,Moua,52,F
Ana,Rivers,24,F
Pauline,Thompson,49,LGBT
Rafael,Daffin,32,LGBT
Carlton,Hilton,63,Not Defined
Marvin,Morin,21,M
Heidi,Mcmahon,69,Not Defined
Ronald,Soto,62,LGBT
Betty,Lowery,64,LGBT
Mellissa,Brown,27,M
Mike,Upshaw,158,M
Sherrie,Williamson,32,LGBT
Viva,Pitre,41,LGBT
Robert,Hibbard,29,F
Rico,Burton,44,M
Nicholas,Hartley,54,Not Defined
Gail,Davis,59,F
Jeffrey,Martin,27,LGBT
Sheridan,Jenkins,55,LGBT
Tony,Gross,69,F
Fred,Chirino,87,M
Steven,Best,7,LGBT
Brent,Compo,68,Not Defined
William,Blount,53,F
Gail,Whitacre,10,M
Elizabeth,Kelly,63,M
Vernetta,Jenkins,51,F
Christina,Lucas,38,Not Defined
Lila,Roque,32,LGBT
Marina,Brown,42,F
Gordon,Couch,40,F
Milford,Parry,60,F
Robert,Mctaggart,25,F
Freda,Pitre,22,Not Defined
Shelley,Hebert,68,F
Sally,Wolff,51,F
Jeremy,Lusby,41,M
Leroy,Ibarra,27,F
Sally,Evans,23,LGBT
Chris,Santiago,187,F
Lisa,Keeton,11,F
Bret,Ostrov,21,Not Defined
Virginia,Jordan,51,M
Stephen,Surbaugh,11,F
Janice,Politi,30,F
Tina,Ledwell,52,F
Helen,White,70,LGBT
Louise,Coakley,63,F
Robin,Brewer,36,M
Chris,Mercado,34,Not Defined
Arminda,Evans,85,LGBT
Ray,Dobson,31,F
Robert,Black,49,M
Hope,Wires,63,M
Chris,Peralta,16,M
Irene,Kasten,27,F
Joseph,Shaw,91,LGBT
Richard,Hernandez,33,LGBT
Justin,Homer,34,Not Defined
Joyce,Duvall,36,F
Steven,Wrobel,59,M
Louise,Menear,32,M
Lewis,Chiaramonte,157,F
Willie,Price,143,M
William,Woodall,59,F
Johnny,Beebe,59,F
Kevin,Morgan,6,M
Susan,Rodriguez,32,M
Christopher,Owens,52,F
Paul,Cooper,97,F
Bonnie,Snyder,70,LGBT
Renee,Wood,188,M
Michael,Pritchett,21,M
Jefferson,Omara,37,F
Jackie,Dickey,56,F
Jeffrey,Headley,28,M
Anna,Sanchez,38,F
Orlando,Davis,77,F
Dawn,Lofland,46,LGBT
Ricardo,Smith,41,F
Brent,Lange,41,F
David,Umanzor,50,M
Edgar,Romero,44,LGBT
Robin,Valeri,31,M
Jimmy,Cuellar,139,M
Jennifer,Way,12,F
Jonathan,Beck,46,F
Edward,Gregg,62,LGBT
Hazel,Smith,15,LGBT
Michael,Senethavilouk,22,LGBT
Melinda,Clements,157,F
Dorothy,Watkins,68,LGBT
Russell,Cockrell,65,LGBT
Brittany,Riley,25,F
William,Cannon,61,Not Defined
Boris,Heath,31,F
Peter,Avitia,49,F
Billy,Bonawitz,199,M
Crystal,Ontiveros,42,M
Maggie,Martinez,10,M
Shannon,Brown,3,LGBT
Stephen,Coats,58,M
Tony,Wright,21,LGBT
Justin,Clark,26,Not Defined
Michelle,Scarlett,43,M
Mindy,Moran,55,M
Brenda,Armstrong,24,LGBT
Richard,Michel,61,LGBT
Scott,Martinez,49,Not Defined
Althea,Keele,59,M
Ashley,Castro,37,LGBT
Lynn,Hall,62,M
Franklin,Soles,50,Not Defined
Dave,Jenkins,144,Not Defined
James,Smith,39,Not Defined
Ashley,Villagomez,36,LGBT
Ryan,Hines,24,F
James,Ayres,70,LGBT
Miguel,Rakowski,46,F
Terry,Ascolese,38,F
Chu,Dalton,68,F
Janice,Scarbrough,55,M
Maudie,Baker,31,M
Paige,Dimaio,44,Not Defined
Robert,Ortega,172,F
Christina,Maroney,18,F
Angelo,Gilbert,69,F
Natasha,Neeley,39,LGBT
Brian,Dowdell,140,F
Ivy,Harriman,3,F
Jesse,Rodriguez,40,Not Defined
Marlon,Stensrud,31,M
Ray,Lanphear,33,LGBT
Marion,Valencia,20,LGBT
Dana,Gaines,21,F
Matt,Bacon,40,F
Leroy,Besley,67,M
John,Gonzalez,61,F
Jennifer,Barry,34,LGBT
Rick,Block,57,F
Audra,Pena,59,LGBT
Maria,Champagne,69,Not Defined
Angela,Nestor,196,Not Defined
Shirley,Howard,42,LGBT
Travis,Ropp,146,F
Donald,Arceneaux,59,F
Roger,Hamilton,67,M
Tricia,Peters,28,Not Defined
Joseph,Provino,34,M
Leticia,Wynn,1,Not Defined
Charles,Anderson,36,M
Dorothy,Tennies,28,F
Shaun,Stene,24,F
Joel,Koch,28,F
Frances,Kroeger,19,LGBT
Mary,Carrasco,140,LGBT
Michael,Holley,44,F
Juan,Goldwyn,22,LGBT
Raul,Ramirez,116,LGBT
Lisa,Whittington,50,F
Andres,Ochoa,32,Not Defined
Carol,Gransberry,48,LGBT
Ashley,Moreno,26,F
Michelle,Russell,43,Not Defined
Bonnie,Garcia,134,M
Lona,Gilroy,59,F
Jessica,Webb,67,LGBT
Richard,Franklin,51,F
Angela,Bruckner,50,LGBT
Esther,Moore,22,M
Morris,Willer,46,F
Peggy,Hicks,24,LGBT
Carolina,Degnan,5,Not Defined
Melissa,Vann,56,Not Defined
Maria,Rose,58,LGBT
Harold,Wynia,130,F
Angela,Goggins,67,LGBT
Jeffrey,Manzione,39,M
Kayla,Davis,35,M
Earnest,Haack,31,LGBT
Theresa,Granger,173,M
Jacquline,Cadiz,64,Not Defined
Lynda,Minichiello,64,M
Evelyn,Brown,61,M
Timothy,Somers,37,M
Magdalene,Keepers,118,F
Guadalupe,White,19,F
Marla,Sequra,3,M
Leisa,Carter,14,M
Glenn,Allred,153,LGBT
Freddie,King,54,F
Deborah,Dietz,37,F
Marian,Foy,42,F
Gregory,Sower,190,LGBT
Bonnie,Jones,24,M
Marilyn,Chambliss,22,LGBT
Johanna,Cote,52,F
