First Name,Last Name,Age,Sex
KarIna ,HErNanDEs,38,-
 JOSEpH,FERrELL,62,-
 edna,MElEndEZ,11,-
Helen, JoneS,192,F
MICHAel, brENnan,52,Female
wEndI ,WRIGHt,105,-
eVereTT, SHELToN,190,FM
 hazEl,oLson,40,f
JamES ,BaIslEy,23,f
LISA ,raNces,18,M
lUz,mArtIN ,55,M
jO ,blEvINs,42,Female
DonNa, JaCK,51,LGBT
bobby ,wEthERBEE,45,-
stEvEn,SelVIDge ,16,Female
 roNALD,HaRPEr,40,-
GREg ,hUffORD,22,Female
maRY, creWs,76,m
JOSePh,coRlEY ,34,LGBT
Allen,okeefE ,51,-
sTaciE ,yEagER,44,-
BOBBi ,Robbins,61,Female
 mARIA,waLKer,15,MF
MARNI ,pRITChEtt,55,Male
 GregORY,mIland,10,LGBT
CLaREnCe,fERgUsoN ,127,Man
ned,KOEniG ,190,both
susAN, MACIAS,18,Girl
Pat, kEEGaN,34,m
 briAn,CLaRK,33,FM
donnA, KLiNkHAMMeR,33,F
EliZabETh, Murgia,46,MF
Carol ,sTrAuSS,37,Male
eArL,ReBer,33,LGBT
phYLLIS ,scHuLTz,108,both
sCOTt,korAn ,64,m
cHarles, SHAW,48,F
 williAM,Few,51,FM
scotT,lEvEILle ,33,f
 CLyde,MCManUS,1,m
 ELiZabEth,cHrIstiAN,61,-
melAniE,GeLSton ,44,LGBT
mARY, brOwN,27,Male
wIllIAM, WaDdELl,67,f
RyAn, cHung,25,F
mICHAEl, DIAz,26,-
 aLfredo,HeIMaN,48,f
aLvARo, MUDD,26,Girl
 andreA,RaMOs,24,FM
kAREN ,mILLWee,15,both
anDREW, DaviDSon,57,Girl
 geRAlD,fARLeY,32,f
BaRBAra ,HoUlIhAn,27,m
ANNettE, cOLEMAn,161,M
rIChARd,DaMore ,64,both
 kAci,wALLaCE,22,Female
TeReSa, rODrIqUEz,83,f
 joYCe,BidweLl,21,both
eLsIe, keItt,54,Male
lEana ,aTherton,51,f
AmAnDA, ColeMaN,69,-
alicE, MaRTiNeZ,63,Male
rOBert, GrAnT,62,Male
GrEgoRY,LEoNaRD ,70,Female
 vERnOn,BarTSCH,160,LGBT
Susan, SHaW,44,Male
robErT ,LeMMo,42,-
bENJAMiN,BRYAn ,18,both
jAred,klARE,34,f
wILlie ,Tyler,82,FM
jEAn, mIlLer,29,-
EUGEne, wILLiAms,44,f
olEN ,WorLEY,154,M
 eLtON,ThOMpSON,171,M
sAraH ,smaLLwOod,4,LGBT
CaRlos, oRTIz,26,both
fAirY, sNYdeR,46,Girl
DEboraH ,caUldEr,70,-
JESSIcA, walden,21,m
RObERT, ChIdESTer,65,F
 eVeLYN,sykes,52,LGBT
PAtriCia,wallS ,53,Man
jAmeS ,niELSON,39,m
Tim ,HARRiSoN,97,m
ruTH,HEaD ,36,F
CinDY ,DANiel,8,m
 saNDRA,GODWIn,16,Female
jimmY ,giLLARd,35,MF
 SyLvESteR,deNNIs,17,f
 Steve,SANdow,146,LGBT
 andrEA,LEWIS,45,-
marIa ,lAmISOn,29,both
 KennetH,dAvis,51,MF
KIMBErLy ,AbBe,49,m
cAsEY, Jackson,42,LGBT
 SYlVESTEr,bAlLenTINE,19,m
chriStiNe,KLiEBeRt ,36,f
ROY ,lEatHeRMAN,26,F
bOyd,diEtriCH ,54,Female
JOan ,fOstEr,53,Man
CeciL ,ormoND,48,Female
eLIZaBETh, SimpsON,41,F
wIlLIAm,MADRIgAL,163,F
jUlIE,eatON ,70,Female
SEbaSTIAn,goLKa ,7,Male
kAthLEen,raMSeY ,42,Male
lAurA,hARtaGE,57,F
josE, BEcKeTT,40,MF
LoWELL ,joHNSOn,38,-
 iDa,MOrELanD,21,M
CHArLes, loNG,31,Girl
anne ,whITfield,22,MF
EuFemIA ,bUTler,45,LGBT
 paULETtE,wATSon,8,Girl
JanEt ,wILliams,35,F
JanICe,tARLTON ,61,MF
MaTtHew,aARoN ,67,-
 RAY,Kruse,140,-
 byRON,andRade,46,F
RENe, hENDRIx,56,both
mArIe, FreD,67,MF
RodnEY, weiNBErg,49,LGBT
BUrL ,BivEnS,59,Man
taMARA,FouNtain,161,Male
joHn, SanvILle,43,LGBT
LestEr ,wellS,50,m
 Sandra,stAuFFEr,8,Male
ruSSell ,GunderMan,69,F
jOhn ,frasEr,51,f
 BRad,hodGES,35,-
crAiG, schnEiDtMiLLE,35,M
aNthoNY,stEVENS ,44,MF
dEnNiS,grEAtHOuSe ,28,both
marjorie,waITes,51,F
tami, GREgOry,66,Male
 CaRl,flotT,143,Male
rOnALD, wAKefIElD,48,LGBT
karEN ,mOORe,59,LGBT
RubY ,EaRly,68,LGBT
ceLia ,wilbaNks,67,LGBT
 mIcHaeL,giBsoN,51,M
 gREgorIo,HOffmaN,48,m
PATrICk, BeNnETT,50,both
tHOMAs, chAPmAN,63,m
minniE,JOrdaN ,41,both
tRAvIs, almAnZAr,44,M
wendy ,hUDDlesTOn,134,both
aRDaTH ,GaVeR,3,LGBT
miNH,Brown ,55,Male
STEven ,WRigHt,28,LGBT
daVid ,CORRea,52,Male
jOEL, jOnes,59,f
tAMARA, RobInSOn,58,Female
WaDe, wiLSON,45,MF
eRIcA ,maRtin,20,Male
JACQuEliNe, oWcZARzaK,197,F
biLLiE, brEweR,191,M
dOris ,ross,36,m
CAThY ,WRiGHT,66,both
RAfael ,clARk,67,F
wILLiaM ,OAkLEy,23,LGBT
crAIg ,mILleR,25,LGBT
 JeNNifer,FloRES,26,M
etHEL ,HArRiS,49,Girl
FreDERIcK ,meIDInGeR,18,both
HElen, BeRRIoS,68,-
MiChAeL, GILEs,108,-
FlorenCE ,gaRICa,3,Girl
BRent,GROSsMaN ,14,both
DEAN ,DElAtRInIdaD,58,M
LULa, PATTeRsoN,42,Female
carrIE,miHELIch ,142,both
 IrEne,KINkel,50,f
 dARLeNe,TinSley,69,FM
nanCY ,KoLling,41,FM
pETeR ,BLOCKer,43,MF
GARy ,thIBAuLt,14,M
 bRADlEy,kOtAs,43,M
APrIl ,LeE,57,LGBT
RoBErt, OSdobA,60,Female
loReTTA, MonTeS,25,FM
 jOseph,aLLeN,40,FM
JOsEph ,wRiGHt,56,both
SAlly, kanN,59,Girl
nicholE ,sAnTAMARiA,52,M
 JOSe,LopEz,89,both
DiAne, milLAN,20,-
TeresA ,GARCiA,34,f
renE, BuRNS,111,Male
keVIn,burks ,67,-
RiChArd,AbErcroMBIe ,51,M
marqueTtA ,sMITH,39,-
AlaN ,Melcher,3,f
rOy ,stewART,42,Male
thERESa ,CAllEN,42,LGBT
EmilY, laVeRty,5,-
gInNy ,SIMSoN,184,M
NeIl, bowERs,60,m
 ROBERt,johnson,83,M
CharLES,byRd ,43,m
 joSh,WolFe,36,f
rAYmonD, wILLIamS,66,F
 viCtoria,charles,36,both
PEDrO, GOnzaLEs,20,f
 mAGdaleNA,CHaPmAn,88,-
rayMOnD,RamgEL ,184,m
TyRONE, JACKSon,38,LGBT
luanN,YotHeR ,71,Male
RosemArY,beEDle ,37,M
ClIfFORD,NolLmAn ,31,Female
maRy,hiLL,10,Girl
antHoNY ,bLaCK,28,LGBT
 ALFREDO,oWeN,10,both
 sYlvIA,pIerrE,38,Girl
RANdAl, kRuse,35,LGBT
wINNIfREd ,BOX,193,F
sHeiLAh ,pALmer,49,both
eRIc ,cloUtIER,188,m
katHY, gUilLetTE,91,F
jeSUS ,karAm,46,Girl
Tommy,CortEs ,122,both
 dAVid,cotTOn,67,both
tRavIs,vAlENCIA ,107,m
chRisTIaN,CaStRO ,53,M
 SHeLTOn,YOunG,37,-
JAmeS ,REyeS,196,m
KurT, mOrgAn,38,M
JAnElL,WEisS ,184,LGBT
raCheL, TRammelL,53,Girl
 vanessa,HInEs,2,Female
cHarlES ,NElSON,150,m
 larrY,lAm,58,F
Dan, bATey,25,both
dONnIE, oRTIz,47,both
mArIa ,zepP,30,LGBT
rEne ,HIlBert,58,f
 JoSEPh,ziLEr,41,Girl
 JOsHua,WOOdsoN,30,MF
coNStaNCE,BAxley ,65,f
ROBert,bUSSEn,52,Male
wILlIam, kLIne,30,LGBT
Sherry, REEDeR,167,m
 JAyMe,aLVA,40,LGBT
SCoTtY, wiLLIAmS,42,both
iNGRId ,DUtY,70,m
 sHarON,TobiN,5,both
 James,mASon,47,Female
 Mary,CoNN,63,M
JOHN ,aRguElLez,35,F
raLPH, hoNEy,20,-
krisTEn, eVANS,68,Male
TereSa, HuErtA,56,M
Byron ,Carr,31,m
 ELainE,cOlEy,61,LGBT
sTEPhaniE ,WhIte,45,both
 conCettA,gArDnEr,38,f
JamES ,SHAw,55,LGBT
aLiSoN ,Peres,70,f
RoByN ,gALVAn,62,both
wAYNE ,ChidesTer,57,Girl
aNdREw ,tAylor,51,-
jIM, juSTiCE,149,both
JohNNie, roBINsoN,68,both
SHAUNa, ClArK,51,MF
 saNTIAGO,KIRSCHmAn,55,f
AlVARo,conn ,66,-
 ARThuR,hale,26,MF
 tErRY,hamM,60,M
aUdrEy,grajeda ,19,LGBT
alVin ,hoPKins,197,Female
waLTEr ,GArCia,36,F
LUis,nIcHOlsON ,30,Female
 jamEs,dEWispElAere,20,Male
pAuL, ALAMiLlA,20,-
ciNdy ,lee,59,Female
pAT,rUTLedGe ,19,Male
waLTEr, RoUX,29,M
MiCHAEL ,FArreLl,69,f
RobeRT ,smiTh,61,-
 RiCHard,nEWton,21,Female
nEIL, tHoMAs,36,MF
 lindA,greeN,54,m
fReDa ,mAYTOn,18,m
TaWNya ,DuNN,98,F
 KatE,PALMeR,67,M
sAVaNna ,bRyAnt,39,m
 glAdYs,bRoChU,55,f
eDwARd,wiLSoN ,59,M
cARoL ,caLHouN,113,Male
 syLvia,fIsheR,68,f
ChRIsToPHER ,COnLey,149,Female
miNeRVA ,ErpS,4,m
PatricIa ,bRonN,8,m
 AAroN,AMelung,34,m
RuSsel ,qUINTeRO,49,-
caRl ,raSo,68,MF
ClyDe ,DEleoNE,64,M
 JOHNnie,JUraN,8,FM
eLIZabEth, HeRnDON,12,Man
kAtiE,kEnnEDY,62,FM
JULIE ,BAkeR,63,f
stephanie ,rAynEr,10,F
JOsE ,MOorE,65,Female
 HARrY,sWAnN,51,m
rodNEy ,BIRDwELl,52,FM
LAuRa, Ell,14,LGBT
MAidA,cAstRO ,48,LGBT
eRNEST ,gurley,197,F
MiChAeL ,fREdEriCk,37,-
 WILliAm,LIcHtY,168,MF
BiLliE ,mYeRs,184,MF
aNITA, WolCOTT,19,LGBT
THerEsa,PaTTER ,64,M
HeatheR, hOLCoMbe,41,both
RicHard ,pLAYeR,61,M
ThoMAS ,aNDERSon,57,FM
 rEX,ClArK,69,m
 eRiK,FraNkLin,52,M
jOYCE ,SPear,27,F
CarmEl,bOWErS ,65,m
MIchElLE, RObERTS,39,-
 JOEl,wiKER,47,f
JohN ,STanTON,25,both
euLaLIa ,LowE,42,M
HeATHeR,wArbRItTon ,64,Man
 DINa,LOWTHeR,31,m
 StevEN,riOS,60,f
DaNielA ,youNG,54,MF
PAUl ,hAmM,91,Male
aSHLEY ,tHOmAS,46,Girl
DebbiE, clarK,58,Female
jOSEpH, aShwOrtH,53,M
braNdOn ,GRAhAM,7,LGBT
deBOrah, TARletoN,59,LGBT
RoSS, maSHAk,20,Male
craig ,CUrren,12,Male
tERRy, ELlIoTt,44,-
MiCHaEl, hamiLton,44,f
DoUGlaS,PEsSO ,49,MF
 kaLA,yOuNG,48,LGBT
EDWarD ,KOskY,20,Male
edNa ,ROBertS,53,-
 eLoY,NIGhtinGAle,26,F
joEl,WaGemaN ,41,M
ERic ,KOPpenhaVeR,37,M
 GLadYS,WISE,69,LGBT
 deNISE,Hill,69,M
 cArolYn,CURTIs,62,FM
 DONNa,HErnDOn,35,LGBT
dANA,caMpOs ,18,-
KaTherINe ,pAIntER,20,LGBT
LYnn, HaRriS,63,both
STAN, laZaR,43,F
 RobeRT,GaRdnEr,54,m
ruby, ALExanDeR,76,LGBT
 VaNNA,coHeN,23,LGBT
teRi ,niLEs,56,f
andrew ,sChreCONgoST,140,F
liLA,THOMaSSON,29,Male
 MattHeW,lecLAIr,10,M
tasha,moRaleS ,161,MF
tRoY, CoRRente,60,M
cArOL,CLaRK,74,m
kRisTeL,aYErS,66,Female
dElorEs, PritCHaRD,65,M
brian ,burr,8,LGBT
dARCeL, wIlsOn,39,f
DANiEL ,DAna,49,F
LEe, PenWElL,45,LGBT
RichaRd ,cOuntRYMAN,51,Male
danNY, mCMUrRay,19,f
ChriS, JohnsoN,145,F
 beveRly,DeLarOSa,25,F
braNdoN ,mCKeMie,69,M
GeraLd, PUCkEtT,113,F
doNAld, mccaw,17,LGBT
mArY ,BEnedETTO,41,M
AArON ,QUIntERo,19,m
VELMA,clArK ,58,both
loIs ,kRuPa,46,M
gAry ,faRlEY,8,F
ClarA, King,42,Female
ROGER ,hoOd,14,FM
sTeVEn ,KnigHt,68,f
mArtIN, JONes,33,M
ALvarO,MIStrEtTa ,18,both
john ,wEbsteR,62,M
JAReD, FITzPatRiCK,13,m
PEgGY,jUrczYk ,35,M
lewiS, murphY,50,both
annE ,FlORes,16,Male
jAnIS ,HArper,33,MF
 bette,wATT,4,Female
wiLma ,aMEs,36,M
 CaRLos,CaNCillA,53,Man
EILeNE,JohNSon,46,f
heAtHEr ,GArcia,39,MF
Vicki, sHURtLEfF,36,m
 evONNe,raNsOM,53,Female
SCOtt,wIlliams ,153,Female
ROBeRT, KANETa,22,M
desPINA, GoRdon,42,m
teRRY ,hARdiNG,59,F
 daniEl,sTeVer,39,-
BiLl ,GOoDEn,23,m
 rUtH,HeiKeS,54,Male
VelMa, mcGLOThlIn,61,F
KEnnetH, BuTlEr,38,LGBT
JacKIe ,RANDAlL,60,-
rOBeRt,chANeY ,59,MF
 cARl,tHoMPSon,23,M
DONnA, gajEski,33,both
gArY ,bIdweLL,4,Male
 pieRRE,ontiVeROS,33,LGBT
MildREd ,stOreY,13,M
NoVElLA, ZepEDA,47,M
 Corey,sNow,68,LGBT
THoMaS ,sLUSHer,65,m
RiCHaRD, sMiTh,103,Female
RUfus ,elliott,52,FM
PAUl ,BARTKOwiAK,28,f
jUDITh, sEll,18,m
marC,schREiner,38,m
chRiStiNe ,MaYo,27,M
 DAnIEl,mARSH,67,Female
GeOrge, RAMOS,52,f
 haRRy,LaPeRouse,48,Man
NicHoLe ,swiNK,58,MF
 RIchARD,CArlo,65,Man
dANnIE ,pEARL,132,m
eRMA, EPPS,16,-
GEORge, WiLLIAmS,20,m
SEreNA ,smITH,35,Male
 baRBARA,sCotT,14,M
cHRISTiE,LawreNCE ,84,m
jAniE ,bAttlE,31,-
StEVeN, REId,11,both
clarA ,NGUyEN,34,f
LaURel, ABrUZZINo,60,F
saNtOs ,noRDSTrOm,59,LGBT
grEGorY, dotsoN,68,f
 joanN,GREEN,36,f
 peGGy,MCBriDe,47,both
larrY ,BakeR,180,Man
jOHnNY ,mitCHELl,2,LGBT
BeTty, FERRArAccIo,107,both
miCHAeL, rEIBErT,62,both
DElORes ,CErvERIZzo,43,F
 joHn,VEla,62,m
ADrIAnA ,steWaRT,65,LGBT
ViCToR ,WOODeN,7,-
tom, HORNe,39,-
matthew, raMirez,55,FM
James, hiLL,38,both
DOnnA,HAlE ,68,-
 ErIC,flOWeRS,35,F
ruTH ,King,22,Male
JUDy ,BIfFlE,23,Girl
mARCo, sAmPsEll,48,Male
 CORey,PURIfOy,68,f
 GLenN,BARWiCk,32,F
 RaFaEl,nOrDHOfF,13,F
 bereNiCE,FriEdEn,39,MF
 GLeNN,COlLiNs,43,Girl
iRMa ,mURphy,47,Male
STEVeN,aNdeRSOn ,23,Male
kaThRyN, ScoTT,10,-
beVErLY, james,24,Male
mIchaeL, SmalLEy,69,-
 dRUSILLa,CostaIn,45,F
juLIA,TaYlOR ,35,-
sARaH ,HiCKs,52,F
LInDA, AnkRom,28,f
mAuREeN ,MilLeR,27,f
MarIannE, MOreNO,48,M
robert ,GRay,15,both
RiCharD,hInes ,185,-
joSeph ,BigLer,133,LGBT
sAnDRa, AREvalO,1,FM
caROL, MAyheR,61,Female
mICHael ,tAyloR,23,Female
DIaNE ,convErse,66,f
JenNifeR, CaUl,138,both
alFoNZo ,WAsHINGToN,52,Male
KenNeTH ,wooD,38,LGBT
johN,saccUCCI ,11,F
 AMAndA,gARneR,27,F
bRaDLEy ,MIYakE,24,f
 joSh,nElsoN,142,MF
JameS ,LuCas,173,-
 ChEt,pRuiEtT,21,M
micHAel, hYDe,59,both
kathLEeN, goUdREAU,57,M
 miLlicENT,JoCK,56,-
LaTosHA,iNGraM ,22,both
lAUrA ,FeaSTeR,70,-
ClArk ,TaTE,60,Female
EUfEMIa ,jones,61,M
BRuCE ,GuPtON,46,both
adDie ,TurNer,26,Female
elIZEbeth, Wrenn,5,both
BeRNadINe ,aNNA,60,F
JOHn, rOACh,57,FM
 aNitA,GivEns,48,-
dElia,RiTcHIE,120,F
NellY ,greMo,41,F
 KITty,Emig,51,LGBT
jAnie ,LEandro,70,F
thEReSE,gAsTon ,99,LGBT
ELIzAbetH, sMiTH,27,M
 tAmmy,sNiDer,21,F
BRiaN ,SchErEr,38,both
randOLPh,RamSEy ,33,M
 DAViD,mAddOx,55,Male
MilDRED, vIsHEr,3,m
werNer ,roGan,4,both
RIChaRD, reeD,18,-
glen ,vALdez,38,LGBT
 tAWnYA,fERrEirA,65,m
BEtTy ,WilLIAMs,33,LGBT
jOY, cUSHINg,24,both
DEana, FiNnEy,32,M
cHerYl, SMiTH,60,f
TraCy ,pEttrY,27,Male
mACK, Nash,44,F
kAThleEn ,hYsmIth,4,M
JOANnE ,robInSON,28,-
MIcheLLe ,smiTH,66,F
gaRy ,pastORIn,141,m
 GaRY,aLSTON,31,Female
TiFfANy ,WoolsEy,53,LGBT
SHAROn ,ElLIS,45,m
 Mark,RILeY,67,Male
 FrancEs,GUzman,41,Female
petEr, LabAn,136,LGBT
SHaRon,liGHT ,146,-
iDa ,aDamS,3,both
JaMeS,fISh ,7,MF
kaNdI,broOKs,164,both
PATrICIA, WaShiNgtON,171,f
hiLda, clEMEnt,62,-
DoNAld ,sHeRrIll,59,m
EvelYn ,lopEz,23,-
lATAsHa ,hOlley,23,both
MaRYlIn, thReAtT,11,f
RoBerT, LopEz,26,M
 GeRald,SmIth,51,M
 scott,COgGiNS,23,Girl
SAbrina, vONHOlT,181,F
brENT ,STraWBriDgE,30,m
 EdWArD,HAYes,16,LGBT
jUdith,PRopeR ,10,MF
barbArA, KRAMmES,12,F
mAry, KoehlEr,56,m
patRICia,tAYlOr,63,LGBT
JamES, iveY,63,both
judY, reiTZ,37,FM
CORInne ,VaLDOviNoS,49,M
eLleN,gEntnER,13,MF
PATrIcK, COpEland,66,Man
DoROTHy,BEckhAm ,111,Man
RAFAeLa ,lUttRELL,59,-
 MariA,RODGeR,49,M
JIM, McClUrg,84,Male
elEaNor ,haMiLton,51,Male
JeAnNette, gUNnoe,47,Man
 marGaRet,ROSaS,31,LGBT
jaSon,JacKSON ,11,m
cHesTER, staNlEy,39,LGBT
KiRBY ,brAshiEr,67,Female
joNathAN,JOHnSon,52,m
daViD,sMITH,34,-
JOAnn,caRtEr ,50,M
 PAUl,Dillon,43,Female
MiCHEAL ,heRnANdeZ,4,-
 peTEr,vANSicE,54,-
 HoWarD,rodeNBeRgeR,58,M
cOUrTnEY ,WiLLIamS,123,F
 rUTh,quIntanAR,112,f
CHris, SauL,26,MF
jenNA ,joNes,2,Male
KEVin, pEmbErtON,60,-
 JAniE,downIng,106,Female
mArlENe, GiLleY,61,Man
wArrEn,BANninG ,64,Male
joaNnE,oLiVer,33,m
JUdIth ,LAMm,25,m
 coLin,StInsoN,50,Girl
 NAomI,hUmbert,50,LGBT
JamEs ,VANDUSen,48,f
LOLA ,FERreiRa,82,both
veRn, daNiELSON,46,Female
 maRy,JohNsON,33,M
TamMy,GONZalEs ,134,Male
 brItTNEY,duNN,36,m
AnNE ,BILLiot,37,M
ANn ,BaUER,64,f
 sCoTT,SChwaB,61,MF
EDitH ,CvETkoVIc,2,Man
aRIel,tRan,31,Girl
RubY,SyKORa ,18,f
JaNIS,MiTCheLL ,11,MF
jEwell, lOEHR,45,m
Mary, POOLe,166,M
JOann,GRaNT ,23,f
liSA,JACKson ,39,Male
joSE, ClEMENts,23,m
BObbY,Burr ,199,m
gEOrGE, rOllIns,21,f
MarY ,paiNTer,62,Female
john ,soLOmoN,47,both
JAckIe,SuMnerS ,14,f
katy,HENDerson ,45,M
aNGELA ,ioZZi,40,-
VElia, grEeN,33,-
lIsa,MenDOZA ,65,both
 WaLTEr,TraVer,29,m
VIrgINia,HerrerA ,61,Man
StANLEy ,VanOvEr,3,both
MatT ,paRR,50,Girl
JOSe, raNGEL,31,both
willIAm ,bRadway,15,M
sARAH, HINTOn,26,f
 MaRtHA,dUnIGaN,34,both
RAYMOnD ,WRiGHt,28,LGBT
maTTHeW ,dUNNE,27,Male
jeFfReY ,sPiCHeR,54,Girl
KaRL ,howARd,50,m
corY, MassaRT,45,m
jEsSiE, walton,59,-
ROsie ,hOWARD,52,MF
 HeAtheR,GOrdOn,105,M
kRiStiN, renwIcK,13,m
 JoHN,Haley,35,both
DANA, haN,24,Male
MIcHAeL, GENo,33,Male
 mAtHEw,vAsquEZ,59,f
cHarLES, cHAPman,26,-
TomMy, dUvaLL,50,MF
 nANcY,burNs,60,Male
cEcil,duNCAN ,18,M
 diANNe,gALLup,19,-
 elAIne,bRaNnoN,65,Man
 brUcE,DReWES,62,MF
jackIE,EgGlesTOn ,47,LGBT
RobeRT ,RUSK,31,M
 TerESa,hARJo,63,F
LeoNArD ,deLgAdo,31,M
jeSuS ,PagANi,32,-
 CoRiNE,peDeRSEn,21,F
 TAmaRa,jOHnSon,64,m
RicharD, tILlMAn,20,LGBT
stACeY, MayEr,50,both
STepheN ,oRrICk,5,M
rEBeCCA, hOrtON,2,LGBT
JaSoN ,OSHiTA,68,F
roBERT, duRDen,37,Female
tOmMY ,HArrIs,39,LGBT
joHn ,hOosER,4,f
TRAvis, aNdErSOn,46,M
LUciLLe, DiAZ,18,M
ROBeRT ,mCginniS,54,both
jENNiFER,mARShaLl,47,FM
JENNifER,bUTt ,59,FM
EVELYN,HaYes ,68,f
juDITh,BakeR ,62,m
MaRy, SORRell,46,Female
 kaReN,bARkhIMeR,5,both
 jEnNIFEr,mOSs,3,m
sUSaN, tANgUAY,50,M
kATHryn,logAN ,19,-
MAry ,snoW,35,F
dIanA,wIlSon,27,LGBT
 aNnEtte,RIng,63,LGBT
 MArY,aLvAraDo,29,Male
rICHaRd, naRvAEZ,31,-
JennifEr, gOodmaN,60,Man
 MATtHew,rAGlIN,57,m
jAMES, lavalLEe,8,-
LOIS,MorriS ,45,Male
rOBert ,mCgEHee,52,Female
archIE, eVans,100,f
kENNetH,looNEy,59,F
WillIAM, sINclAir,27,f
wiLlIE,abRAmS ,11,m
LOUiS ,flYNn,35,Male
fiDeL ,rOZoN,170,LGBT
eLeaNorE ,EsPiNO,40,F
chaD ,Kirk,48,Female
naNCy ,mCNeTt,36,Female
 pAul,skinnEr,20,f
leTHa, TanneR,132,m
jAMes ,wILsON,147,Man
EdiTh,HaDLey ,35,f
thomaS ,cHunG,132,-
rodNey, PaTel,41,m
KenNEtH ,dEAnGEliS,55,Female
deNiSe,MeRRELl ,19,both
rOsalIE ,lawsON,38,Female
 DaNny,BLAkE,66,LGBT
 wIlLIE,bEan,58,Male
 keVin,WILLIAmS,32,-
lUlU ,vANdIFoRD,22,FM
roNald,sCHnoor ,20,both
hERMAN, QUImBy,23,-
AlYSia ,paGAni,51,f
BONniE, pierCy,63,-
Kay, wINdMEYER,20,f
kEVin,SaID ,58,F
SHAroN, JonEs,16,F
HEctOr ,HErnAndEz,52,F
nAnCy, hicks,39,Male
ray ,PatTOn,57,LGBT
PATRIciA,roBErTs ,37,both
lInda, FormELlA,63,LGBT
MILDred ,oWstOn,165,M
reNE,COMmANDER ,28,f
KElly,hePpLer ,37,f
elOISe,cROsS,42,F
hAZEl,ErnEst,50,FM
 thEOdOrE,WALTon,17,Female
Maria,pEtrIe ,10,FM
 edWarD,WilSOn,64,F
diane ,GIVens,25,F
 LiNDA,SnOW,24,both
kaReN ,leE,46,LGBT
AlFReD ,FERgUsoN,7,-
ZAchARy,LUke ,65,LGBT
RIcHArD,riCe ,69,F
 ann,LuNSfORD,22,m
FRAnkliN ,CoRTes,19,F
hELeN ,PRatt,70,LGBT
BrUCe ,sTONe,4,MF
AlBeRt,CHan,68,FM
RUTh ,STAcy,48,FM
BARBARA,beanE,32,M
BILlY ,REYEs,35,M
BreTt ,WILLIAMSon,62,Female
jOAnN,geORGE ,60,F
 LiNdA,bRyAN,21,Male
tHOMAs ,MCfaRlanD,42,MF
BETTY,aLStON ,55,Male
JacQuELinE ,swansOn,108,-
 paTRiciA,LIVInGSTOn,8,LGBT
JustiN,GriGGs ,77,Female
theREsa, HOwarD,18,-
lErOY ,MCPEake,38,both
jeAN, WOOdarD,54,both
PATrICIA, GArNer,1,F
vIRGiNia ,sHUler,39,f
PAbLo, fAYCURrY,56,both
dAniel,eMeRY ,38,M
wiLLiam ,MADdoX,47,FM
RICharD ,ToneY,50,Female
SUsaN, HUtChiNs,65,F
pEdrO,COllinS,9,M
CarLoS,WAItMAn ,10,FM
barBArA,kEnNEy ,7,Female
KIm,meDLOCk,37,Male
homEr, RosaRIo,63,LGBT
RyAN, McDOnaLD,5,-
roMEO ,FulLEr,13,LGBT
JaNeT ,DUty,35,m
mIke ,SOReNson,57,f
 MaRCY,SChroEdER,66,F
STAnLeY, fisHER,45,M
daVid,TuRNEr ,53,Female
bEaTRicE ,AbBott,118,-
aRTHuR ,Baker,180,Female
LeoNaRd, waTts,49,LGBT
JuDITh, STaMMER,138,Female
SUe, RHead,16,f
LIZA ,MandEVILle,64,m
 joHn,aCOSTa,11,Girl
beVerLy ,WASHinGToN,46,FM
sTeve, cLARk,33,both
alViN,KEZar,65,M
luiS, bOyd,46,FM
ClaReNCe,aRChibald ,17,Female
MAllOry, DavIs,70,f
JacK, SwOpE,32,Female
brEtT, duTRa,68,F
 eDwiN,gordon,36,f
 elIzabeTH,CrAIG,27,F
 aprIL,lOWElL,39,-
SArah ,sNiDeR,71,f
ryAN ,MoReHOuSe,169,both
 PAtrICia,RuIz,144,Male
LoweLL, BArreTt,53,both
HenRY, PenN,21,Female
tRACEy ,ROdrigUEz,22,both
kevIn,GOode,67,F
 wiLlArD,waLLaCe,26,LGBT
jOhn, SuaReZ,70,LGBT
JaCob,BuRsLey ,49,M
nANCY, heAter,32,M
tRacy,MoSlEy,35,Female
jimmy ,SKELtON,4,Man
COlLeeN, pReSs,94,m
SusAN ,DelGAdo,65,M
PHyLliS, WIlLiamS,54,M
robErt ,SeRrANO,58,f
steVE ,TugWeLl,30,Male
 gary,blancHaRd,182,f
 roNNie,DEberNaRdi,54,both
 RUTH,MArnEll,32,LGBT
nick, wAgNER,64,m
GEorGE,BeRENds,55,MF
garY ,loNG,27,Male
brENT ,kRokOS,5,f
mArK, uNdeRWOod,57,-
maLlIE ,rODRiGuEz,64,f
graDY, pEnNeLl,25,F
 jeFFrey,hucKAby,25,f
STePHEN ,MErCAdO,45,both
JosEPH, sIMS,94,LGBT
Ngoc, BRaDY,64,F
bRaNDON ,bARnetT,11,Male
 TIFFANY,wElcH,158,m
 aNdreA,BROwn,40,F
 ANnis,SMIth,19,m
 cODY,BeRry,13,M
caRL ,TIgHE,55,both
LIsa ,ShORT,19,m
 VirgInIa,KEiTH,2,-
tOMas ,HILL,45,F
boOkeR,PERINe,53,M
 joDI,BarNes,156,-
SaNDrA ,CLArk,50,both
